4    19,247,25,12,19,24,28,1115,21,16,22,17,18,8,2037,18,18,16,8,1096,18,21,31,17,23,1112,2011,15,8,25,24,23,11,21,192,15,2001,18,25,918,16,1863,23,18,1104,23,1106,15,16,16,12,18,15,33,25,1093,30,26,13,16,8,16,20,14,15,18,24,1098,22,22,20,1109,26,1099,8,32,27,28,46,15,8,1105,8,22,8,15,20,14,1078,7,28,15,25,20,13,58,12,333,24,1837,
3    17,14975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4    20,22,706,23,15,12,17,26,15,550,1103,41,11,15,21,1117,9,17,24,28,1101,22,13,16,2006,26,1109,11,29,30,18,17,39,38,1105,9,20,20,1112,22,2013,1862,20,35,48,22,18,1083,19,23,21,1091,16,1122,10,1093,18,10,26,18,1082,33,1077,26,1074,1103,19,23,16,19,1119,15,1093,14,32,22,1104,20,26,22,7,153,1098,968,16,1107,1122,1106,776,1099,18,1094,23,960,1110,24,1089,22,19,19,


0    110360,665980,930095,1504807,1658981,4415353,4879779,5144010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1    32,18,24,11,27,15,24,15,18,19,20,16,19,23,16,23,24,23,23,15,16,18,23,23,22,22,25,23,25014,1504807,1658981,4879779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1    16,30,12,110360,16,22,16,6,2033,241159,19,15,16,20,19,14,24,27,12,14,6,19,665980,12,15,20,20,16,11,11,15,26,1958,21035,2017,14,21,13,21,25,20,29,24,25,12,21,16,14,24,13,22,18,20,20,27,20,24,18,20,15,11,21,12,12,11,16,16,21,14,41,10,14,14,24,21,18,18,13,19,19,16,17,19,22,28,14,26,13,20,31,28,21,15,19,24,17,21,16,33,21,
1    22,74869,23,22,16,26,34,2102,13,10,14,49,20,29,26,10,22,21,15,23,23,22,22,29,18,11,22,19,19,25,1132387,19,1157414,31,19,23,13,21,24,12,16,15,19,25,18,2,21,15,23,21,14,14,12,15,13,26,17,19,20,17,20,13,17,24,23,21,28,17,19,17,15,18,22,15,7,19,19,21,16,12,25,17,22,28,26,23,22,13,12,17,19,20,17,23,22,12,24,16,18,21,
2    22,15,16,14,19,2130,18,18,19,21,28,13,20,16,18,17,17,26,26,22,22,25,21,25,22,26,19,22,21,15,15,25,18,22,25,28,24,28,18,18,18,17,21,27,17,16,20,22,20,28,17,16,20,17,22,20,12,25,20,21,20,28,18,10,15,26,28,22,14,19,18,21,14,18,22,25,13,21,18,17,20,16,13,1056,25,7,17,30,14,21,15,15,17,24,19,22,7,23,18,16,
2    10,417,25,21,10,14,19,15,9,23,23,17,20,14,12,13,11,25,15,24,12,999189,27,18,20,17,1157414,24,21,22,26,8,11,7,24,20,20,17,10,17,14,18,19,16,27,13,14,28,7,14,28,22,19,24,20,15,19,27,14,15,17,27,27,17,18,20,10,32,15,14,13,26,27,16,16,16,20,20,15,21,17,21,25,24,22,23,26,13,23,15,17,22,11,28,20,13,19,15,1984,13,
2    4,241159,1504807,4879779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2    17,16,24,19,13,17,16,30,18,25,18,25,24,22,21,16,12,20,21,8,19,27,15,26,22,29,14,1161448,12,12,11,26,22,19,4879779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2    110360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    18,18,18,18,25,19,21,19,15,22,26,22,30,22,16,18,23,18,16,17,21,27,26,17,18,24,20,25,15,16,28,18,18,20,22,25,15,18,31,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    21,18,14,60,17,22,27,23,25,19,25,200,14,17,20,16,14,24,20,21,22,8,18,26,22,25,20,15,20,30,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4    17,14,18,21,15,23,18,26,20,18,14,32,25,29,18,24,27,19,19,13,26,24,18,20,27,212,24,12,16,23,9,17,24,19,23,31,23,21,24,24,17,10,9,21,27,20,9,1104,25,26,25,15,1116,31,23,18,25,11,19,25,14,21,24,16,28,21,17,18,12,13,23,14,27,17,23,20,24,19,16,24,9,20,18,14,17,1079,11,15,18,1110,18,17,13,22,20,17,20,30,1102,28,
3    19,16,31,13,24,15,19,28,10,17,26,1752,19,25,18,17,23,20,26,17,30,16,14,13,21,20,21,14,20,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    21,17,18,20,21,28,4158,15,21,20,20,17,24,20,11,19,16,20,15,25,14,22,18,23,25,12,2042,27,21,24,27,15,16,24,17,20,15,23,17,19,30,12,17,19,25,18,24,15,16,19,25,26,14,15,17,25,12,25,26,17,27,22,23,24,18,11,25,15,30,24,17,21,24,23,12,21,18,27,16,25,19,24,11,23,12,8,15,33,19,22,20,21,16,16,14,22,9,18,16,17,

0    1225893,1250912,1484107,5000047,5466428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1    21,21,23,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1    19,17,10,21,26,18,33,26,19,11,20,25,18,25,11,19,17,12,15,22,19,12,22,20,16,27,19,17,13,17,16,19,23,26,10,19,8,17,18,18,21,10,22,11,28,12,22,18,19,12,22,19,14,20,27,18,24,20,22,1878,23,8,16,17,21,22,15,12,18,14,16,19,24,17,24,14,15,11,24,23,26,23,25,23,18,12,18,9,28,18,26,32,14,24,10,12,30,18,26,18,
1    9,28,20,16,12,27,31,15,12,18,18,24,470488,23,18,21,25,15,15,18,10,25,2018,16,15,19,15,20,19,23,8,19,10,23,18,13,16,17,32,26,17,19,21,21,19,16,20,20,24,23,13,14,20,19,26,28,27,17,23,19,19,22,17,26,20,19,15,17,15,11,19,19,18,15,16,33,21,22,17,21,24,15,16,21,16,22,25,27,21,6,9,13,24,23,19,26,16,17,14,30,
2    17,18,15,22,17,15,12,13,21,22,19,19,24,198,20,16,21,16,22,17,23,22,19,18,23,17,14,24,24,23,19,18,19,15,14,26,23,17,21,19,20,17,27,27,14,23,22,17,16,23,24,17,18,19,19,16,25,17,17,23,27,15,16,13,28,19,26,28,21,17,24,14,22,20,11,11,18,12,24,21,22,14,27,17,20,18,17,20,22,22,16,14,26,13,20,14,29,17,21,29,
2    13,13,29,14,16,21,23,9,26,14,14,1225893,1275943,1484107,2071589,5000047,5466428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    21,18,24,24,17,17,17,14,26,18,18,12,25,19,21,28,26,15,15,15,14,23,15,23,24,32,19,18,17,19,21,14,18,20,22,23,18,9,26,16,19,31,15,22,22,22,27,28,48367622,53348385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2    25,17,16,14376118,48367622,53348385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2    16,29,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    16,71636,23,19,18,1658,1980,557,14376118,950,696,224,360,892,57,1964,724,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4    24,17,17,17,19,1113,21,149,18,14,310678,17,335700,25,19,13,411823,15,1090,15,19,516060,18,22,593263,25,18,16,669404,1111,18,20,797764,14,823861,13,848875,1090,28,8,951092,13,1082,20,13,1077381,28,21,23,1178535,8,1203699,17,1229816,16,18,24,18,1409114,20,24,1460223,18,16,26,21,1562452,26,20,19,1095,15,1091,22,15,25,14,1843962,1095,22,30,13,10,1996249,25,12,2047392,23,2074394,16,2099413,23,2125512,23,26,17,2201658,20,2226703,31,
3    13,19,12,18,24,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3    9,21,18,20,19,21,21,23,22,23,13,10,17,13,15,17,19,20,21,23,23,15,18,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
