gain	3	31	-111.30
gain	31	3	-110.79
gain	3	32	-103.73
gain	32	3	-104.50
gain	3	33	-113.40
gain	33	3	-112.26
gain	3	34	-112.32
gain	34	3	-111.50
gain	3	35	-116.01
gain	35	3	-113.60
gain	3	36	-121.09
gain	36	3	-118.77
gain	3	37	-120.93
gain	37	3	-120.39
gain	3	38	-124.40
gain	38	3	-124.09
gain	3	39	-127.33
gain	39	3	-124.88
gain	3	40	-115.91
gain	40	3	-114.72
gain	3	41	-116.21
gain	41	3	-114.36
gain	3	42	-116.59
gain	42	3	-115.04
gain	3	43	-116.19
gain	43	3	-113.58
gain	3	44	-112.98
gain	44	3	-110.54
gain	3	45	-119.97
gain	45	3	-119.87
gain	3	46	-116.61
gain	46	3	-115.71
gain	3	47	-124.22
gain	47	3	-122.93
gain	3	48	-126.46
gain	48	3	-125.34
gain	3	49	-130.88
gain	49	3	-129.20
gain	3	50	-124.68
gain	50	3	-123.28
gain	3	51	-121.27
gain	51	3	-120.00
gain	3	52	-117.23
gain	52	3	-116.85
gain	3	53	-124.99
gain	53	3	-123.77
gain	3	54	-119.29
gain	54	3	-118.55
gain	3	55	-129.03
gain	55	3	-127.46
gain	3	56	-130.66
gain	56	3	-130.02
gain	3	57	-123.15
gain	57	3	-122.07
gain	3	58	-135.33
gain	58	3	-134.75
gain	3	59	-133.33
gain	59	3	-131.93
gain	3	60	-124.39
gain	60	3	-123.44
gain	3	61	-120.70
gain	61	3	-121.43
gain	3	62	-128.78
gain	62	3	-127.26
gain	3	63	-124.63
gain	63	3	-123.00
gain	3	64	-129.86
gain	64	3	-128.97
gain	3	65	-122.02
gain	65	3	-121.11
gain	3	66	-124.76
gain	66	3	-123.29
gain	3	67	-130.11
gain	67	3	-127.58
gain	3	68	-124.29
gain	68	3	-122.44
gain	3	69	-136.68
gain	69	3	-134.90
gain	3	70	-131.09
gain	70	3	-130.41
gain	3	71	-131.43
gain	71	3	-128.38
gain	3	72	-133.67
gain	72	3	-132.46
gain	3	73	-124.28
gain	73	3	-123.03
gain	3	74	-133.53
gain	74	3	-130.36
gain	3	75	-133.20
gain	75	3	-132.90
gain	3	76	-124.30
gain	76	3	-122.46
gain	3	77	-133.92
gain	77	3	-133.78
gain	3	78	-132.94
gain	78	3	-131.89
gain	3	79	-132.89
gain	79	3	-132.62
gain	3	80	-127.86
gain	80	3	-126.59
gain	3	81	-132.30
gain	81	3	-129.69
gain	3	82	-133.83
gain	82	3	-132.28
gain	3	83	-131.56
gain	83	3	-131.96
gain	3	84	-131.56
gain	84	3	-129.35
gain	3	85	-135.65
gain	85	3	-136.15
gain	3	86	-136.76
gain	86	3	-136.59
gain	3	87	-131.53
gain	87	3	-129.53
gain	3	88	-135.83
gain	88	3	-134.42
gain	3	89	-134.64
gain	89	3	-133.38
gain	3	90	-130.81
gain	90	3	-129.63
gain	3	91	-130.74
gain	91	3	-129.69
gain	3	92	-136.56
gain	92	3	-138.01
gain	3	93	-133.99
gain	93	3	-131.71
gain	3	94	-132.01
gain	94	3	-131.08
gain	3	95	-134.85
gain	95	3	-132.90
gain	3	96	-134.05
gain	96	3	-132.94
gain	3	97	-136.25
gain	97	3	-131.70
gain	3	98	-137.14
gain	98	3	-135.83
gain	3	99	-138.83
gain	99	3	-137.69
gain	4	5	-98.45
gain	5	4	-97.71
gain	4	6	-108.26
gain	6	4	-107.11
gain	4	7	-110.84
gain	7	4	-110.75
gain	4	8	-120.16
gain	8	4	-119.51
gain	4	9	-124.54
gain	9	4	-123.01
gain	4	10	-121.53
gain	10	4	-119.41
gain	4	11	-107.55
gain	11	4	-106.59
gain	4	12	-109.40
gain	12	4	-108.30
gain	4	13	-98.71
gain	13	4	-97.20
gain	4	14	-103.30
gain	14	4	-102.22
gain	4	15	-99.78
gain	15	4	-98.24
gain	4	16	-112.93
gain	16	4	-111.20
gain	4	17	-120.48
gain	17	4	-118.78
gain	4	18	-122.93
gain	18	4	-124.27
gain	4	19	-124.02
gain	19	4	-124.29
gain	4	20	-114.97
gain	20	4	-113.33
gain	4	21	-117.69
gain	21	4	-117.92
gain	4	22	-107.30
gain	22	4	-104.65
gain	4	23	-107.47
gain	23	4	-108.93
gain	4	24	-109.94
gain	24	4	-110.35
gain	4	25	-108.48
gain	25	4	-107.62
gain	4	26	-113.38
gain	26	4	-112.08
gain	4	27	-112.11
gain	27	4	-110.45
gain	4	28	-122.03
gain	28	4	-119.61
gain	4	29	-123.36
gain	29	4	-123.31
gain	4	30	-126.23
gain	30	4	-125.24
gain	4	31	-110.01
gain	31	4	-109.54
gain	4	32	-106.61
gain	32	4	-107.41
gain	4	33	-119.78
gain	33	4	-118.68
gain	4	34	-114.47
gain	34	4	-113.69
gain	4	35	-106.23
gain	35	4	-103.86
gain	4	36	-113.73
gain	36	4	-111.45
gain	4	37	-117.39
gain	37	4	-116.88
gain	4	38	-124.39
gain	38	4	-124.13
gain	4	39	-133.84
gain	39	4	-131.44
gain	4	40	-126.12
gain	40	4	-124.97
gain	4	41	-119.64
gain	41	4	-117.84
gain	4	42	-120.53
gain	42	4	-119.02
gain	4	43	-121.09
gain	43	4	-118.51
gain	4	44	-114.51
gain	44	4	-112.11
gain	4	45	-121.95
gain	45	4	-121.89
gain	4	46	-122.10
gain	46	4	-121.25
gain	4	47	-124.19
gain	47	4	-122.94
gain	4	48	-126.24
gain	48	4	-125.16
gain	4	49	-126.41
gain	49	4	-124.77
gain	4	50	-127.96
gain	50	4	-126.60
gain	4	51	-117.07
gain	51	4	-115.84
gain	4	52	-119.41
gain	52	4	-119.08
gain	4	53	-119.63
gain	53	4	-118.45
gain	4	54	-124.67
gain	54	4	-123.98
gain	4	55	-125.85
gain	55	4	-124.32
gain	4	56	-120.70
gain	56	4	-120.10
gain	4	57	-128.85
gain	57	4	-127.81
gain	4	58	-131.44
gain	58	4	-130.90
gain	4	59	-134.26
gain	59	4	-132.90
gain	4	60	-120.64
gain	60	4	-119.73
gain	4	61	-127.69
gain	61	4	-128.46
gain	4	62	-129.12
gain	62	4	-127.64
gain	4	63	-123.18
gain	63	4	-121.59
gain	4	64	-136.58
gain	64	4	-135.73
gain	4	65	-127.26
gain	65	4	-126.39
gain	4	66	-120.68
gain	66	4	-119.25
gain	4	67	-131.58
gain	67	4	-129.09
gain	4	68	-128.28
gain	68	4	-126.48
gain	4	69	-131.98
gain	69	4	-130.25
gain	4	70	-129.82
gain	70	4	-129.19
gain	4	71	-125.92
gain	71	4	-122.91
gain	4	72	-129.96
gain	72	4	-128.79
gain	4	73	-129.54
gain	73	4	-128.32
gain	4	74	-133.27
gain	74	4	-130.14
gain	4	75	-137.09
gain	75	4	-136.84
gain	4	76	-131.61
gain	76	4	-129.81
gain	4	77	-132.32
gain	77	4	-132.22
gain	4	78	-132.78
gain	78	4	-131.77
gain	4	79	-127.76
gain	79	4	-127.53
gain	4	80	-135.83
